text,label
@USER @USER @USER And that’s why you’re a sheep. You think that Fox it’s viewers which would make up mostly Republicans/conservatives are all rich??,0
@USER @USER She is a keeper...,0
@USER @USER Conservatives want the PM to submit to their friends in the wh and the Kremlin. Trudeau should stand his ground and stand for Canada,0
@USER @USER @USER We have a stupid problem. Conservatives don’t just hate studies by smart people  (smart people suck) that show data (data schmata) and facts (#fakenews) but just being near one can turn somebody into a nitwit. #cdnpoli,1
@USER @USER I banned him personally a long time ago. But it isn’t breaking the law when I do it.,0
@USER @USER @USER @USER @USER Excellent timing! URL,0
@USER They embraced Antifa. Career killer.,1
@USER @USER Levi’s just came out in support of student gun control activists.  Now the Trumpers will be burning their jeans as well as their sneakers!,1
@USER What shitty wipers you have,1
@USER Hey Pauly .... when the rest of the countries catch up with USA's environmental policies .. let us know !!,0
@USER @USER @USER @USER @USER Peter....look at your liberal self making no sense.....It is just a little suspicious that everyone making last minute claims against Kavanaugh are Trump hating liberals...And of course they have zero proof of anything...Just like Their collusion obsession.,1
@USER You are carrying Dave. Get out while you can.,0
@USER 😂 a What? You are Better then a futanary Work! You are real!,0
"@USER There are reports Cuomo reached deep into his campaign war chest."" He is definitely spending a lot more this time around. $7.5 million in August on tv ads alone. Nixon spent just over $606,000 during the same period. Turn out seems like it'll be higher than usual. Another sign""",0
@USER HE IS A RUSSIAN SPY /HAVE RECEIVED MUCH MONEY FROM PUTIN.,1
@USER You are welcome. 👍,0
@USER Yo for real you are gorgeous,0
@USER @USER Thoughts and prayers don't work. We need sensible gun control legislation.,0
@USER @USER IT WAS 1 THE PLATFORM HOW IS THIS OK!?!??,0
"@USER Trump: I'm giving power back to the people"" Liberals: ""Authoritarian!""  Trump: ""I'm giving power back to the states"" Liberals: ""Authoritarian!""  Dems: ""We want to control every aspect of your life"" Liberals: ""That's exactly what we need!""""",0
@USER @USER It's almost comical at this point,0
@USER Lol it's funny because it's like gun control....it doesn't work,0
@USER @USER Bitch shut up he building his self esteem,1
@USER and @USER @USER  @USER is inciting VIOLENCE towards Trump supporters on lists to be targeted by ANTIFA.,1
.@USER It’s sad and scary that the French so-called justice system is ordering @USER Le Pen to undergo psych eval because she dared to reveal the horrors of DAESH/ISIS. The true crazies are radical Muslims and liberals who protect them.,0
@USER It's SO VERY IMPORTANT between now and the midterms to get the word out that all the #democrats want people of color to believe is they support them - which as you know is SO false. How can the word spread even more to those who need to know? #MAGA #NAACP,0
"@USER @USER @USER @USER @USER @USER Funny how often you see criticism of federal polices and some writes  both the conservatives and the liberals""""",0
@USER Yes ..shit just move with the wind 😂😂😂😂😂😂she just keep blessing us 😩😩😩😩❤️🤷🏼‍♂️🤦‍♀️,1
.@USER @USER  This seems true. At least the damage Trump has done can be undone fairly quickly URL,0
@USER Congratulations #POTUS #MAGA,0
@USER she is idk what's going on,0
@USER He is not allowed to do this he needs to be prosecuted,0
@USER He is not working for Texas he is paid by the Soros cartel. Not fond of Cruz but Beto is a dangerous person! Just another DNC sheeple!,1
@USER As we should declare ANTIFA a terrorists group and investigate all of it's members.,0
@USER @USER @USER He is a big lump of —-I agree 100%,1
@USER i’m weak 😂😂.. Shit must have been really painful ..,1
@USER + constantly reminded of how blessed she is.,0
@USER @USER @USER @USER Or in other words. ignore a democratic vote as it didn't go the way I wanted.,0
@USER @USER She should but probably can’t stay awake long enough to leave the country. Said she would move to New Zeland but I see she is still here. Too bad,0
@USER @USER Try looking for plain old democrats.  The liberals are the ones which you can’t have a conversation with.,0
@USER Duck ass shit not funny,0
@USER @USER Imagine having a “don’t tread on me” avi while simultaneously allowing both antifa and the police to tread on you.,0
@USER @USER Love you Norm!,0
@USER @USER you are so funny,0
@USER Had to create a whole fake page just to talk  shit. 🙄 sis is really just miserable #sad,1
@USER Please add me. Thank you   #MAGA,0
@USER @USER she is not related to him its weird lmao,0
*overheard convo*  dad: he’s talking about Gov. Brown. I’d like to shoot him. He’s a terrible man   small child: but why? That’d make you a criminal!  dad: it’d be worth. all liberals need to die   small child: wow that’s sad   It’s naive to think these beliefs are dying 1,0
@USER Me bro,0
@USER @USER your ‘political analysis’ have been blinded by your obvious bias. Otherwise you couldn’t have come up with such wrong conclusions. Turnbull was the biggest threat to the Liberals existence. Removal also proved that there never was such thing as ‘Turnbull’s popularity’.,0
@USER I can't believe Quin invented gun control,0
9.15am appointment with a specialist and she is already running 45 minutes behind schedule. Front end booking strategy so she never has in paid appointments all day.  The arrogance of medical specialists is impressive. Architects could learn a lot from them.,0
@USER Any doubt that @USER have 1icially become The National Socialist American Workers Party is gone. With ppl like those on @USER and @USER acting as Der Sturmer and #Antifa as their Einsatzgruppen/Waffen SS detachment.,0
@USER If they admitted they are lead by and  cater to sex criminals exclusively it would be harder to condemn liberals and leftists as degenerate deviant cultural marxists,0
@USER Don’t use his NJ address.  He is never there.,0
@USER Go away already!,0
@USER So the FBI is a hotbed of liberals and leftists???? 🤣🤣🤣🤣 you are no Brian Dennehy.,0
@USER @USER You really have to let it go. He's going to get confirmed.  You can continue to kill babies  and gun violence will continue despite gun control.,1
@USER Love you endlessly ally 💞 #AskAlly what should I do to help my mom while she is in hospital any advice,0
...by marginalizing conservatives politically (not civically) for a generation. Relegated to minority status. Ideas thoroughly disproven and ignored.,0
Analysis | Devin Nunes explains ‘antifa’ and ‘all of these riots’: ‘We’re winning’ - The Washington Post URL,0
@USER LIAR!!!!.... see Clarence Thomas confirmation.... this was never about the lie!..it was always a delay tactic...nothing more...disgusting liberals and the Game they call 'politics',1
@USER 3D vs Digital 》 War on Reality 》 Going WHITE-HOT  We're now entering / the fight between&gt; Red-blooded humans in 3D /boots-on-the-ground reporters/ VS Avatar Digital AI /CGI Hollywood False Reality Reporting/ Polytechno-Fascists-Avatar-Digital Non-Reality URL,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She is.,0
@USER He’d shat his pants if he faced any Antifa,1
@USER those students not traumatised by having live shooter drills or distracted by fear of being killed at school are already doing their best. Send YOUR kid to one of those schools and we might get some action on gun control. Hypocrite.,1
#NAME?,0
@USER @USER If the banks fall then peoples money falls too,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sounds like a plan!,0
@USER @USER I #WalkedAway .... from the @USER  And I'm NEVER..... COMING... BACK.,0
@USER And Twitter seems to be beholden to CNN,0
@USER because he made guys dumb as SHIT,1
@USER @USER You are not God and you have no idea who he is. God doesn’t say we can’t like people in fact I feel he sent us Trump in answer to our prayers,0
Shocking Undercover Video Exposes Communists Inside Government: “I Break Rules Every Day” - Sara A. Carter URL #MAGA  #WWG1WGA,0
@USER They had sex he kicked to the curb. Melania in the white house she is still on the pole. Big memoir,0
@USER @USER Only if she is to remarry does it stop.,0
@USER @USER @USER @USER @USER That was in the mid-80s for God’s sake. I suppose next you’ll be blaming Gordon Brown’s gross errors on Churchill’s taking us back onto the Gold Standadd.,0
@USER Hell ya she is,0
@USER Yet you guys spent the best part of 5 years speculating Obamas birth. Hypocrisy is the trademark of conservatives it seems.,0
@USER We’re super excited to have him! He is now on board for the #HadexIncursion,0
@USER THATS gun control.,0
@USER You are lying. Stick with the facts. We pay more than that now.,0
@USER Do you think he should be impeached ? #maga URL,0
@USER @USER Thats correct!!! #MAGA,1
@USER Don't think she did much to accomplish that goal!,0
@USER @USER Many arrests have taken place. Socialist media not covering of course. The coming arrests will  make socialists heads explode. WWG1WGA! MAGA! DRAIN THE SWAMP! BUILD THE WALL!,1
